"041《降临》还比肩库布里克？先把吕克·贝松超过去吧…" "https://anchor.fm/s/4a4df770/podcast/play/26489982/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F309ac030-1edd-545f-a863-b07338289fb8.mp3"
"042《比海更深》是啊，哪有什么感情可以比海更深？" "https://anchor.fm/s/4a4df770/podcast/play/26491103/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F78515bb9-6892-8363-b3ba-61886a08f05d.mp3"
"043《月光男孩》蓝色才不是最温暖的颜色" "https://anchor.fm/s/4a4df770/podcast/play/26491144/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F6077971a-90ab-3164-99b8-2dc5be864f63.mp3"
"044《爱乐之城》它在说，个人实现远大于爱情" "https://anchor.fm/s/4a4df770/podcast/play/26491168/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2Ffe7fbd9b-2d31-7282-a777-2236dadb4277.mp3"
"045《海边的曼彻斯特》论一部“网大”的最高境界…." "https://anchor.fm/s/4a4df770/podcast/play/26491183/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2Fc4765261-c315-0d67-00d0-ccbde45a86d5.mp3"
"046《隐藏人物》姐姐妹妹站起来！（白人除外）" "https://anchor.fm/s/4a4df770/podcast/play/26491241/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F79fc1e4a-1155-b5e1-3208-e84f0652166d.mp3"
"047《乐高蝙蝠侠大电影》今天的标题就是BiuBiuBiu！然后BiuBiuBiuBiu！" "https://anchor.fm/s/4a4df770/podcast/play/26491267/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F1d782766-7a20-db30-d0b9-ef7487d0dd69.mp3"
"048《辛普森：美国制造》八小时，每一秒钟都雷霆万钧" "https://anchor.fm/s/4a4df770/podcast/play/26491288/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F6fe58c09-e102-d594-8ebc-7b7fdfe96c82.mp3"
"048《辛普森：美国制造》外延，《OJ》二刻拍案，为什么说这部纪录片碾压了《纽约灾星》" "https://anchor.fm/s/4a4df770/podcast/play/26491319/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F94d50c89-ca07-4b06-4777-2266b9732b05.mp3"
"049《八月》于是，世界在那个暑假下沉…." "https://anchor.fm/s/4a4df770/podcast/play/26491341/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F753dfecc-8102-fe8c-352b-877f6fdfd5ee.mp3"
"050《金刚骷髅岛》试想，景甜本片的角色就是《长城》女将军的不死之身呐！" "https://anchor.fm/s/4a4df770/podcast/play/26491364/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2Fcbdcad84-816b-ac62-d849-baaf0e15055f.mp3"
"051《推销员》警示“别随便开门”这件事，伊朗人民比苏有朋是明白多了…." "https://anchor.fm/s/4a4df770/podcast/play/26491405/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2Fc8c94cd7-20c9-110c-3a52-0816b005d805.mp3"
"052《攻壳机动队》“押井守风格”是衡量《攻壳》改编的唯一标准？我不同意！" "https://anchor.fm/s/4a4df770/podcast/play/26491750/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F6efbfc24-11ff-a26f-216d-21e22cc5b5a6.mp3"
"053《速度与激情8》系列最烂！都要归功于那个“假仗义”的戏霸！" "https://anchor.fm/s/4a4df770/podcast/play/26491771/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F3dfde7d4-a5c5-77ef-48aa-a0084416bdb7.mp3"
"054《沉默》姜文刘易斯等大腕为何拒演，日本导演为何又排队客串？" "https://anchor.fm/s/4a4df770/podcast/play/26491817/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2Fda61e377-1805-7eb5-92e3-330fa32a0363.mp3"
"055《爱国者之日》以美国人民的名义！" "https://anchor.fm/s/4a4df770/podcast/play/26491844/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2Fc03338a5-db7d-14de-4d1a-8aa7cfbe4a52.mp3"
"056《银河护卫队2》来了俩“速激”成员，就也把“家庭”挂嘴边了！" "https://anchor.fm/s/4a4df770/podcast/play/26491864/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2Ff4be667e-4149-a61f-84a9-3b71f56573d2.mp3"
"057《分裂》再邀王自健！《你好疯子》主演怎么看《分裂》？" "https://anchor.fm/s/4a4df770/podcast/play/26491886/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F5ee7b9b8-18c1-86a1-396c-2855d04cf30a.mp3"
"058《杰出公民》了解莫言获奖这五年的心态和行程…你就被剧透了！" "https://anchor.fm/s/4a4df770/podcast/play/26491926/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F44661a47-01fe-4988-0613-811e201a3651.mp3"
"059《金刚狼3：殊死一战》好电影，但结局并没有煽到我们…" "https://anchor.fm/s/4a4df770/podcast/play/26491947/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F43351f0a-09f5-d71d-eb4f-bb014b15eb82.mp3"
"060《少年小赵》赵家少年与黄家少年—“我爱大清国，她爱我吗？”" "https://anchor.fm/s/4a4df770/podcast/play/26491956/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2Fa63f982c-d1a3-3a8d-bdf4-d1d32ebe77d0.mp3"
"061《猜火车2》当然要脱欧！钱都被东欧移民给卷跑了！" "https://anchor.fm/s/4a4df770/podcast/play/26491974/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F0d7c10eb-c9d8-42e4-5b72-da40b74d53dc.mp3"
"062《极速追杀2》且看里维斯“裤裆藏枪”！“单手换弹夹”！" "https://anchor.fm/s/4a4df770/podcast/play/26491990/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F028d57ff-139c-b2c9-dfe3-62ec05c78cbb.mp3"
"063《变形金刚5：最后的骑士》多年后回看，或许本片首映日正是“世界电影阵亡日”！" "https://anchor.fm/s/4a4df770/podcast/play/26492009/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2Fe43d05cf-81a8-985e-6f82-e8d16f93fc79.mp3"
"064《明月几时有》譬如朝露·去日苦多" "https://anchor.fm/s/4a4df770/podcast/play/26492059/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F17787f82-c46c-6fa4-2a0f-6d958983165a.mp3"
"065《摔跤吧！爸爸》一部电影可以改变对一个国家的态度？" "https://anchor.fm/s/4a4df770/podcast/play/26492119/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F5bb714a8-09c6-4c2c-f309-e2f5195f952d.mp3"
"065《摔爸》外延印度电影是否已碾压中国电影？" "https://anchor.fm/s/4a4df770/podcast/play/26492139/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2Fb4b35857-ea4b-e0d1-20de-b8fd633d8083.mp3"
"066《迷失Z城》诺兰之前，它就是今年最佳！" "https://anchor.fm/s/4a4df770/podcast/play/26492162/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2Ff6c85f52-13b4-e281-1d7b-d9004e180dba.mp3"
"067《绣春刀2》那姓郭的不死，厂公大人可安心？" "https://anchor.fm/s/4a4df770/podcast/play/26492179/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F35137258-db2a-49fb-4ab6-034a785141d8.mp3"
"068《战狼2》也让黑人叫咱一声“爹”！" "https://anchor.fm/s/4a4df770/podcast/play/26492197/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F854ee6e9-0491-6c85-9317-3252bd39deea.mp3"
"069《玉子》韩国撒欢、美国受虐—这口猪就是奉俊昊化身？" "https://anchor.fm/s/4a4df770/podcast/play/26492215/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F6c9a41d8-a397-775d-c7b5-76080674526e.mp3"
"070《在这世界的角落》说这片有“军国主义”思想的人，都看懂了吗？" "https://anchor.fm/s/4a4df770/podcast/play/26492238/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F46cf44b0-f3a1-177e-3c5e-291416a5925e.mp3"
"071《异形契约》众神进入英灵殿" "https://anchor.fm/s/4a4df770/podcast/play/26492266/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F4b6bca09-6ee1-2609-19e7-b518a1194bc8.mp3"
"071 真空中的尖叫—《异形》系列惊回首！" "https://anchor.fm/s/4a4df770/podcast/play/26492283/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F04f7dccd-62d1-11e1-5c3a-b6373ba1ea52.mp3"
"072《极盗车神》这是史上最强“MV电影”？" "https://anchor.fm/s/4a4df770/podcast/play/26492302/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2Fd8078473-5ceb-0184-7f1a-c5d833f9b7f9.mp3"
"073《敦刻尔克》关于诺兰那件“皇帝的新衣”" "https://anchor.fm/s/4a4df770/podcast/play/26492320/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2Fecb26454-ea53-e79c-9456-0f3fc2cbff1c.mp3"
"074《蜘蛛侠：英雄归来》《蜘蛛侠之祖国高潮》：小屁孩儿拯救川普时代的分裂美国" "https://anchor.fm/s/4a4df770/podcast/play/26492335/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F00b86049-aa48-b595-40de-def2b22a0769.mp3"
"075《猩球崛起3：终极之战》这片和《金刚狼3》共用一个剧本？" "https://anchor.fm/s/4a4df770/podcast/play/26492360/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2Ffb9073f1-c1e9-50d7-27bc-2f202c0f2ea7.mp3"
"076《皮绳上的魂》它才该得到《冈仁波齐》所获的一切赞誉！" "https://anchor.fm/s/4a4df770/podcast/play/26492369/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2Ffff031b6-a557-9a2d-fa60-8a2aa7da9306.mp3"
"077《出租车司机》为了忘却的记念" "https://anchor.fm/s/4a4df770/podcast/play/26492388/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2Fbe5539da-5fe7-97ed-886e-6709dd059dd4.mp3"
"078《生存家族》消失的万家灯火" "https://anchor.fm/s/4a4df770/podcast/play/26492409/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F1da0ef3e-254f-15e6-55e8-ffc40e442488.mp3"
"079《天才枪手》愿你打完小抄，有收剑入鞘的骄傲" "https://anchor.fm/s/4a4df770/podcast/play/26492430/https%3A%2F%2Fd3ctxlq1ktw2nl.cloudfront.net%2Fstaging%2F2021-1-9%2F229876ed-b73e-8cdc-95f0-d5c22c38525c.mp3"
